ciiu_3d,id,year,routput,totlab,renerg,realmats,rcapstock,rinvest
311,9117,1996,2608728,373.48624,57698.508,1201588.5,653592.81,619.21912
311,9153,1979,26596.463,27.350519,252.75714,9614.96,1375.9592,0
311,9153,1980,6078.3145,6.2518473,163.32445,3955.6038,2209.7739,18.701014
311,9153,1981,6628.6431,16.168409,170.1427,5026.251,2612.97,0
311,9171,1979,36507.031,38.426769,448.07852,18317.969,2175.0176,.59193718
311,9171,1980,31453.771,26.069197,801.00708,18366.281,1964.5898,0
311,9171,1981,30915.355,30.470606,811.72626,18790.689,1800.9802,.8471303
311,9171,1982,25508.053,26.492523,1161.0323,13258.112,1604.3967,-.86490947
311,9171,1983,26108.578,26.704185,1025.1162,16035.802,1468.0696,0
311,9171,1984,21071.074,24.715145,1353.7764,15112.593,1345.3528,0
311,9171,1985,22699,24.715145,676.88507,15786.961,1233.7031,0
311,9171,1986,22704.35,27.91037,469.76227,16290.731,1969.0787,16.048346
311,9171,1987,18972.273,18.324696,1223.7671,13189.564,2319.1729,0
311,9171,1988,16545.682,21.731583,787.14105,11013.685,2091.6646,2.1941822
311,9171,1989,14557.072,19.319216,783.57764,8792.8457,2199.9014,5.9326582
311,9171,1990,15694.734,22.638487,920.96033,9871.8232,2599.5381,7.9747391
311,9171,1991,17143.842,24.638487,914.81348,10399.849,2551.6831,0
311,9171,1992,16885.207,24.138487,933.81622,10059.619,1272.0118,-33.445473
311,9171,1993,26672.191,24.138487,1538.7749,14357.671,1182.7329,-1.5199834
311,9171,1994,32983.371,24.638487,1645.5781,12665.773,1754.9349,21.704651
311,9171,1995,31352.492,25.388487,2736.5559,16066.941,2566.4548,12.040764
311,9171,1996,30271.977,25.138487,3059.8564,15649.872,3221.9214,10.194855
311,9288,1979,11501.37,16.953363,268.14474,4972.4595,1794.1062,3.2133734
311,9288,1980,6397.2593,13.024932,659.38141,4710,2463.9878,13.685596
311,9288,1981,18245.189,10.849205,464.83148,3627.1963,2861.1565,3.3532243
311,9288,1982,5274.2876,11.715319,528.41992,3744.6577,2704.2402,1.4790657
311,9288,1983,3529.9089,10.849205,547.04144,2980.3379,2921.8135,9.6959896
311,9288,1984,5055.7441,15.670981,644.88947,3583.7622,3208.5173,4.1514859
311,9288,1985,6207.2705,9.6829758,568.07562,3414.8176,3313.5649,5.71
311,9288,1986,36263.031,11.7448,796.66699,14278.513,3193.1306,0
311,9288,1987,16820.141,12.817152,773.57349,4399.9063,2933.9658,1.7871999
311,9288,1988,16958.107,15.029596,1089.6304,4576.9321,2892.2573,3.9209108
311,9288,1989,14750.736,13.635211,1045.3425,4863.0322,2776.5969,0
311,9288,1990,16885.037,15.659733,1022.2249,3104.6255,2501.342,0
311,9288,1991,29587.84,26.821075,1306.8251,16332.839,2255.9263,0
311,9288,1992,14107.118,31.93259,1686.3464,4467.6172,2036.7632,0
311,9288,1993,19513.078,37.860943,3024.0693,5268.356,1840.7526,0
311,9288,1994,20075.627,31.285599,2121.709,7478.0537,1665.2061,0
311,9306,1979,19404.008,25.207722,2801.793,9801.5234,4373.9971,0
311,9306,1980,16065.266,25.207722,2919.0586,11910.769,3689.8174,0
311,9306,1981,11032.479,20.429337,2380.3174,6677.9385,3123.4116,0
311,9342,1985,20292.172,17.541838,487.83466,16579.895,686.87769,0
311,9342,1986,20477.344,16.547318,112.80122,17525.486,618.18988,0
311,9378,1979,38233.742,22.663498,448.61865,14755.026,3767.7383,6.9580526
311,9378,1980,34053.781,19.477076,527.31335,17140.008,3699.7031,1.569509
311,9378,1981,21817.689,19.477076,888.85675,18389.813,3346.9001,0
311,9378,1982,20263.516,22.726105,987.17792,14723.557,3108.8157,2.6130159
311,9378,1983,14427.799,22.726105,863.98291,11516.727,2885.9519,0
311,9378,1984,16421.621,25.064146,536.07263,11802.03,2579.3792,0
311,9378,1985,17639.627,23.866358,567.27716,13393.097,2310.2209,0
311,9396,1980,95331.563,41.0508,1699.3243,52030.25,3823.2947,74.476845
311,9396,1981,89086.883,45.208969,1345.8719,60974.117,6738.104,0
311,9396,1982,96885.719,67.818779,1637.022,54675.324,7351.6968,24.845095
311,9396,1983,58449.844,39.545994,813.27917,43917.922,9953.2412,41.121223
311,9396,1984,68465.75,38.971214,500.29919,40356.902,10878.49,0
311,9396,1985,71818,64.200233,601.56854,56759.176,12888.695,57.349998
311,9396,1986,97020.359,68.178314,1306.8574,49286.785,14058.678,1.8299159
311,9396,1987,58245.055,72.156395,2929.2625,41521.797,14695.766,39.911888
311,9396,1988,66958.883,76.134476,3613.6814,45089.441,15130.34,2.433918
311,9405,1979,30351.109,22.514441,976.38751,13618.048,9826.6982,0
311,9405,1980,24398.867,21.579203,918.44226,18389.232,8839.6221,0
311,9405,1981,27869.598,20.5254,883.63074,19559.713,8538.7969,11.046884
311,9405,1982,26310.209,20.5254,1119.2616,15821.675,8313.1748,5.2506828
311,9405,1983,25754.654,21.51992,1005.4012,17978.947,7621.0571,0
311,9405,1984,20960.523,22.576464,802.4892,15384.041,7193.9927,7.6857467
311,9405,1985,20767,22.514441,524.80945,15350.212,6671.8159,.059999999
311,9405,1986,26415.789,21.51992,573.19519,20932.891,5941.3901,.8143605
311,9405,1987,24654.023,19.319216,1105.2389,18974.314,5296.8032,0
311,9432,1979,26210.393,18.587423,147.12498,14722.365,1836.7822,1.8603741
311,9432,1980,22816.666,19.53088,543.50641,15317.566,1900.6218,3.0676768
311,9432,1981,25180.908,22.514441,764.013,16346.307,1855.6426,0
311,9432,1982,22393.672,25.498003,941.52118,13736.509,1682.1531,0
311,9432,1983,19203.316,22.514441,1086.4281,16276.721,1527.1011,0
311,9432,1984,14956.083,24.715145,847.94507,10285.284,1388.2498,0
311,9432,1985,21257,25.709665,572.49292,17320.541,1789.3628,10.23
311,9432,1986,17732.688,22.726105,704.55383,9789.6182,2073.687,0
311,9432,1987,14064.835,22.851316,959.22107,8548.1611,1880.6941,0
311,9441,1979,41640.5,33.665829,739.4494,31137.51,3135.4978,10.823995
311,9441,1980,43442.352,27.487043,863.70587,38203.254,3171.2749,0
311,9468,1982,19130.105,18.748022,363.45258,11659.498,630.01575,0
311,9477,1995,14934.482,9.9201107,543.03625,6105.3403,14024.8,0
311,9477,1996,34395.313,9.9738503,468.28638,18511.596,12548.218,0
311,9504,1979,171687.55,56.276974,8931.5752,87995.578,45552.883,32.049728
311,9504,1980,193749.28,35.034248,3475.8093,161216.66,42390.387,6.8792944
311,9504,1981,274258.72,28.351137,4043.9216,115669.84,40184.645,36.3167
311,9504,1982,134595.14,24.20867,3465.728,67721.414,38195.551,8.7930622
311,9504,1983,121100.16,32.998329,3424.855,58602.813,36781.945,30.316486
311,9504,1984,139803.3,44.426579,3286.9414,86711.68,35430.633,15.808366
311,9504,1985,114086.7,61.358864,3542.7813,87108.117,34272.324,34.259998
311,9504,1986,141032.5,53.708538,3772.1709,102865.96,33484.531,19.885485
311,9504,1987,141195.11,73.88636,4429.1401,97695.07,31920.758,17.530445
311,9504,1988,121247.28,77.348953,5675.3428,81519.375,30541.932,19.545462
311,9504,1989,133600.25,68.201965,2513.4102,73169.32,28545.861,3.0159748
311,9504,1990,88516.891,56.870495,2665.3269,61630.168,26347.395,9.0894642
311,9504,1991,80189.656,24.360401,3610.2178,62416.52,24483.945,5.8646293
311,9504,1992,79165.578,28.203407,3364.8936,55318.477,22471.799,2.5269363
311,9504,1993,75022.031,26.970531,3397.7356,48389.695,21166.848,18.149626
311,9504,1994,73073.195,18.317324,3088.499,37555.641,23209.506,69.67514
311,9504,1995,71110.391,42.871532,2762.8059,45277.438,25055.969,24.465267
311,9504,1996,44992.535,23.63344,3268.2173,26847.533,23520.84,0
311,9522,1979,27821.449,30.740738,320.54071,7900.6196,2773.2007,0
311,9522,1980,25307.594,24.617113,262.97681,15068.688,2495.8806,0
311,9522,1981,17896.09,14.268073,98.733864,9095.7803,2246.2925,0
311,9531,1979,26817.076,24.503483,839.13715,13055.295,2607.0435,12.261557
311,9531,1980,20460.805,18.324696,507.44937,11738.34,3011.8098,3.6384072
311,9531,1981,20532.924,21.51992,458.2037,13943.295,3282.3892,8.6564102
311,9531,1982,19283.887,20.5254,932.79688,11128.151,3199.1619,0
311,9531,1983,17705.207,23.720625,685.37036,10825.234,2779.1033,0
311,9531,1984,14669.107,23.720625,580.33136,10314.637,2421.0789,0
311,9531,1985,17102,23.720625,586.12598,12437.197,2404.1887,5.6300001
311,9531,1986,18077.197,23.720625,522.7218,13119.116,2855.03,9.3304338
311,9531,1987,15809.943,22.726105,715.79443,11582.224,2833.637,0
311,9531,1988,15367.546,36.501522,671.50073,10890.682,2543.8274,1.9747639
311,9531,1989,15921.396,36.501522,722.8092,11233.794,3762.8813,27.739092
311,9531,1990,15286.235,29.276974,884.14008,10031,4224.6597,0
311,9531,1991,16499.324,30.276974,778.33905,11051.155,3700.1069,3.3345637
311,9531,1992,5695.9478,3.9085438,202.84262,2784.2598,3220.3462,0
311,9531,1993,19281.012,22.851316,1104.5492,10787.848,3517.8989,15.515522
311,9531,1994,19641.563,22.851316,851.19855,11270.129,3525.947,0
311,9531,1995,20526.164,21.494902,1396.1552,11898.102,2962.2051,.64077425
311,9531,1996,18377.061,21.244902,1069.1044,11134.826,2635.8311,2.6658731
311,9549,1980,271467.91,77.149971,5553.7593,138848.66,23937.742,78.877129
311,9594,1979,26248.576,10.378067,904.57037,17016.844,2598.8438,0
311,9594,1980,25410.334,16.123991,1271.238,18556.637,2288.2813,0
311,9594,1981,12506.528,11.015458,458.19424,9148.0996,4906.4824,55.852062
311,9594,1982,19164.367,15.341134,677.57538,12735.919,6796.2778,1.4790657
311,9594,1983,21847.738,14.346614,250.03355,18025.449,6073.6719,0
311,9594,1984,16615.066,17.590162,365.83743,13703.752,5380.0034,0
311,9594,1985,14512,17.541838,417.73386,12111.182,4772.9629,0
311,9666,1979,292347.56,231.02917,26654.447,145076.45,75638.539,10.612589
311,9702,1979,31257.438,31.285599,4183.1587,17958.789,11223.042,0
311,9702,1980,23123.533,36.576168,1616.767,19251.15,10200.559,0
311,9702,1981,22392.877,42.33884,1826.5765,13072.198,9275.3311,0
311,9702,1982,20828.375,36.455849,3513.416,8893.2412,8437.8867,0
311,9702,1983,24307.383,34.910412,2626.8118,12203.381,7679.6807,0
311,9729,1979,148380.23,41.556026,431.96066,62302.5,27261.566,0
311,9729,1980,181239.81,47.566906,493.66931,98760.75,24507.836,0
311,9729,1981,53513.121,29.958767,1209.4899,57013.539,21883.129,-3.6219292
311,9729,1982,45672.457,32.408772,1221.8315,38331.176,19629.568,0
311,9729,1983,43762.051,26.236902,950.31342,38435.594,17188.041,-11.587968
311,9729,1984,48017.801,22.342304,641.77014,37800.977,15526.351,9.6281147
311,9729,1985,48149.215,20.737654,1145.1371,37436.012,14369.297,0
311,9738,1979,38925.277,6.9954562,559.07397,20641.709,22216.354,48.707977
311,9738,1980,57560.539,27.383093,1408.4176,28508.383,23518.916,24.898121
311,9738,1981,140024.34,41.042316,2894.3521,83848.789,24235.934,35.776077
311,9738,1982,228420.48,60.840294,4754.0796,159688.28,20283.637,-62.497726
311,9738,1983,274050.16,69.499641,4445.6309,184581.8,16067.828,13.89576
311,9738,1984,277362.44,82.869675,6106.3145,176479.75,25682.783,210.2352
311,9738,1985,404141.72,81.028244,7624.6709,257770,33523.664,15
311,9738,1986,362529.22,72.60778,7404.9072,264890.56,31702.387,9.5807114
311,9738,1987,539842.75,75.197098,7867.8325,391766.69,32308.809,57.157383
311,9738,1988,504766.56,87.525871,10059.245,289548.69,36942.633,98.366447
311,9738,1989,274871.31,90.703728,8803.6387,140557.67,40453.438,62.795086
311,9738,1990,384016.31,91.932594,10319.203,185585.72,39279.172,7.1049309
311,9738,1991,413034.5,141.94737,15977.11,225039.19,119202.17,1632.9506
311,9738,1992,377217.84,132.30762,19574.926,218805.59,181178.25,6.5799327
311,9738,1993,492311,109.10204,16875.682,338585.41,165171.67,6.7001162
311,9738,1994,456022.16,96.457932,16426.123,331343.41,151657.91,23.19817
311,9738,1995,423523.31,122.06335,15469.889,285984.06,138697.8,0
311,9738,1996,363408.47,124.62119,16881.039,191442.52,129233.33,60.005489
311,9747,1979,378380.88,49.585247,3658.1399,59631.852,20104.471,0
311,9747,1980,380673.25,56.555813,4077.9082,301482.75,16410.068,-26.895678
311,9756,1979,26439.49,19.425659,1380.2015,19084.23,3044.0103,17.20846
311,9756,1980,9509.0586,10.404059,559.73865,7991.0068,3802.5427,6.3917079
311,9756,1981,23255.184,26.91585,913.18225,18443.613,4268.6719,12.663012
311,9756,1982,19489.504,28.044561,1246.4127,15648.07,4255.6108,.049302187
311,9756,1983,16601.793,22.663498,1836.6561,10156.326,3723.1069,0
311,9756,1984,22142.557,26.630621,383.09192,15101.7,3263.9868,0
311,9756,1986,28975.193,23.851316,1128.5198,27585.514,4019.6216,29.458469
311,9756,1987,23252.391,22.726105,1338.0903,18976.225,5027.4761,0
311,9756,1988,23257.859,19.53088,2052.0027,18639.979,5383.3799,14.237097
311,9756,1989,26974.799,18.587423,2811.1067,19090.693,6102.854,13.310338
311,9756,1990,26668.996,15.425658,778.0033,19172.406,6027.519,0
311,9756,1991,29288.381,18.425659,49.366932,21062.826,5407.0098,0
311,9756,1992,27924.68,20.175659,329.62152,16511.844,4869.7832,0
311,9756,1993,35559.621,20.925659,254.07439,18041.336,5123.085,13.583593
311,9756,1994,32436.688,19.675659,353.92191,19694.098,5298.1104,4.030405
311,9756,1995,39354.547,31.739803,505.28351,20863.855,6121.7588,23.481306
311,9756,1996,38130.488,19.675659,425.4227,24159.938,6368.0415,1.9157796
311,9774,1979,264728.88,88.341118,3930.7734,176537.73,21914.279,45.705029
311,9783,1979,16647.816,10,74.0504,12101.153,5572.5293,9.3018703
311,9783,1980,14452.247,17.330175,294.36743,5749.0493,5134.7666,0
311,9864,1979,13465.813,15.54588,436.77646,8125.5132,6942.207,6.7472024
311,9864,1980,22195.201,13.104231,1024.0803,7506.4922,7330.8535,17.121916
311,9864,1981,18317.201,19.53088,129.74539,16026.202,7425.7095,2.8237677
311,9864,1982,22819.5,19.477076,578.12531,15802.489,6752.3032,0
311,9864,1983,18532.449,16.335655,448.8407,15983.313,6033.2871,0
311,9864,1984,15362.169,17.330175,892.2002,11923.819,5394.9297,0
311,9864,1985,29045.611,27.91037,1032.3386,23511.182,4827.4136,0
311,9864,1986,31155.941,22.937767,359.96436,24013.428,4322.2534,0
311,9864,1987,19396.33,16.547318,931.18414,17711.086,3872.0935,0
311,9864,1988,22779.314,19.53088,1066.6886,21666.979,3470.5364,0
311,9864,1989,20775.785,20.313736,713.00299,15451.329,3112.0044,0
311,9864,1990,22028.561,17.330175,1670.4807,15890.433,2791.6213,0
311,9864,1991,21213.111,22.576464,1527.0592,15143.489,2505.113,0
311,9864,1992,27137.775,17.330175,1619.1437,18671.164,3139.4387,16.772179
311,9864,1993,32004.387,16.335655,1698.7389,19496.764,4086.8018,13.684692
311,9864,1994,28777.115,16.335655,2111.0498,16507.111,4046.8555,0
311,9864,1995,32175.02,17.330175,1952.7134,16159.312,4426.541,18.727261
311,9864,1996,32936.863,17.330175,2494.3911,18413.465,5919.0674,23.693502
311,9999,1979,61656.789,21.731583,1189.0315,11226.853,6318.2822,4.1858416
311,9999,1980,50827.012,19.851316,2678.7551,12495.407,8261.8096,46.514542
311,9999,1981,44837.949,20.737062,2785.0989,17598.033,9609.8555,2.2590141
311,9999,1982,62724.344,20.851316,3398.8262,12297.548,8925.2705,2.8841779
311,9999,1983,27663.742,33.489803,111.0756,9384.751,8403.4941,4.0171709
311,9999,1984,24814.176,30.276974,234.49292,10786.821,7808.5894,.48998198
311,9999,1985,21054,30.276974,412.83466,11072.344,8334.9326,24.08
311,9999,1986,20703.414,31.064146,444.71252,9934.9619,8634.6768,.49819699
311,9999,1987,18846.506,29.240471,525.66461,9675.3496,8009.437,3.1851873
311,9999,1988,12427.718,23.638487,1386.4403,5765.7173,7520.7744,2.3185191
311,9999,1989,11468.456,24.638487,916.17023,5780.9746,8062.8872,22.166794
311,9999,1990,11013.81,8.7942657,802.21265,4571.4731,8282.0391,0
311,9999,1991,14781.134,15.21283,209.80946,5799.5757,8401.8789,17.181971
311,9999,1992,26311.908,16.71283,197.46773,6513.9453,8394.7285,2.2254922
311,9999,1993,53888.461,17.46283,283.85986,23959.316,9460.6621,35.210423
311,9999,1994,46922.824,24.21283,421.99774,21104.525,10083.814,1.9056382
311,9999,1995,48969.293,36.71283,448.04749,23926.76,9124.6797,.21359141
311,9999,1996,28850.68,31.96283,1064.9966,14218,8192.7607,0
311,10008,1979,38713.148,30.893932,667.04895,21848.941,4595.7202,33.063923
311,10008,1980,40388.926,30.893932,915.83984,27195.637,5505.3555,0
311,10008,1981,39365.961,19.107553,1069.2418,23179.531,4889.5996,0
311,10008,1982,20805.451,18.274214,865.69226,13139.896,6755.2813,46.837078
311,10008,1983,16701.996,14.267569,993.11322,16027.345,8093.0635,0
311,10053,1979,73238.938,57.598114,1403.6245,55495.141,12849.421,36.763672
311,10053,1980,57379.797,37.072716,934.30341,42098.445,12799.034,0
311,10053,1981,75576.375,35.083675,985.5473,52129.441,11237.665,0
311,10053,1982,37492.105,24.89908,1447.9668,19619.92,21721.387,230.00063
311,10053,1983,71308.336,53.196709,2787.083,46846.945,30846.371,28.686253
311,10053,1984,69373.766,53.196709,2316.1333,44671.051,28812.533,0
311,10053,1985,69374.633,32.549068,891.51813,51269.805,25764.992,0
311,10062,1979,18175.889,14.346614,728.16223,9465.3184,13762.033,16.912491
311,10062,1980,17705.43,14.346614,1123.0977,11632.83,13127.892,0
311,10062,1981,19776.063,16.638487,1900.058,6322.3447,11815.104,0
311,10062,1982,17872.646,26.276974,2015.1842,5721.4233,10633.593,0
311,10098,1979,21573.301,18.851316,86.392128,9080.6094,5907.6196,0
311,10098,1980,22505.934,18.799669,160.44254,11300.887,5211.0947,0
311,10098,1981,23227.717,16.638487,203.58638,8601.2129,4605.375,0
311,10098,1982,14990.406,16.638487,323.32352,8475.7783,4077.1489,0
311,10116,1979,26549.086,18.831427,565.79919,9855.9434,3617.1421,.67649966
311,10116,1980,27901.846,18.831427,892.20618,11681.995,3196.9749,0
311,10116,1981,51445.621,15.597528,735.08832,22505.578,3671.915,16.375317
311,10116,1982,18051.039,18.799669,751.40454,8258.8486,3002.1221,-15.439202
311,10116,1983,13948.466,16.319393,624.29822,8809.8164,1982.4194,0
311,10125,1984,9926.6738,17.445189,603.70178,5129.7529,168.6577,3.3293605
311,10125,1985,7602,18.587423,698.73389,3494.0945,316.39331,0
311,10125,1986,11765.012,12.17937,1012.1716,4844.1602,300.57364,0
311,10125,1987,11234.67,20.468857,655.64166,4314.3711,360.2406,1.4535892
311,10125,1988,10821.947,19.53088,585.05713,5157.7246,471.42719,1.345765
311,10125,1989,10954.726,14.322459,757.93451,4886.4565,452.25043,-.86879927
311,10125,1990,10931.14,16.380657,889.40497,4263.9897,402.54977,.40397617
311,10125,1991,10166.415,15.425658,649.40558,4359.0171,404.57556,.23964702
311,10125,1992,11034.591,14.474622,587.52289,4187.3286,567.25903,3.5222356
311,10143,1981,29947.916,16.638487,423.18579,19857.756,847.08496,0
311,10143,1982,24793.24,16.638487,519.20111,16406.924,762.37646,0
311,10143,1983,19342.672,14.81018,425.30722,16448.191,696.46033,.20085855
311,10161,1979,25471.635,27.127512,340.31256,12165.248,8652.5537,5.5803437
311,10161,1980,22433.006,33.350693,828.50922,15977.519,8458.9424,8.3826046
311,10161,1981,27094.23,31.327734,1242.6434,20179.826,7977.9429,0
311,10161,1982,22285.943,27.724922,1550.9147,18240.867,7177.8247,0
311,10161,1983,33025.828,36.389832,1709.7979,21147.191,6939.5415,9.3673124
311,10161,1984,30161.779,24.35874,1580.0243,20523.705,6655.1055,0
311,10161,1985,37294,40.591118,1705.1764,29063.887,5988.4053,0
311,10161,1986,63628.102,37.747616,1895.1981,31622.072,6916.7949,29.399912
311,10161,1987,69430.469,54.552761,6130.6846,37351.758,8148.1572,14.535892
311,10161,1988,60822.574,51.348736,4006.2456,45667.184,8591.8486,13.677069
311,10161,1989,56067.234,28.772272,3769.7522,43643.75,8267.0859,0
311,10161,1990,52494.809,44.940681,3388.6365,34799.094,7387.8315,0
311,10161,1991,43877.734,36.851318,643.34106,30885.801,7266.2134,12.828163
311,10161,1992,46371.023,44.351318,3082.5281,29054.031,7068.8193,0
311,10161,1993,55742.867,46.980957,5454.2617,29459.932,7080.0098,14.497351
311,10188,1979,27996.049,31.317257,846.29462,20515.342,43167.328,19.075417
311,10215,1979,104421.56,47.081718,7207.1626,44959.188,61851.824,470.82733
311,10215,1980,140857.09,56.032402,12444.205,72777.773,78747.484,37.822762
311,10215,1981,139033.66,64.83522,13197.492,65006.84,84429.742,227.05226
311,10215,1982,130661.55,62.634514,12163.615,80989.32,88618.102,26.997578
311,10215,1983,134592.83,65.192436,135.75906,95842.727,85004.383,58.175941
311,10215,1984,122438.15,65.192436,5466.5625,86467.461,80300.109,3.6745679
311,10215,1985,66282,65.192436,5370.6299,49021.754,74346.469,17.360001
311,10215,1986,110422.11,63.979607,6962.0137,81022.016,72778.367,79.92083
311,10215,1987,118036.93,56.702633,3981.1475,80541.68,69937.133,0
311,10215,1988,88221.711,46.425659,8891.2412,63742.457,65368.852,28.440351
311,10215,1989,86516.25,40.874092,4795.5488,60957.703,60772.086,.6019538
311,10215,1990,80884.391,42.425659,5574.4937,55058.676,55489.07,1.1008351
311,10215,1991,80850.469,47.851318,6751.7109,53025.16,50714.234,.051688571
311,10215,1992,69587.938,43.638489,8329.7744,43640.77,46454.426,1.6428338
311,10242,1979,52764.43,71.650375,3199.3789,14582.396,7535.4629,79.739861
311,10242,1980,55950.93,76.341118,4244.1211,17816.783,9749.8682,0
311,10287,1979,23770.934,33.306297,657.59198,11488.991,2690.634,.80334336
311,10287,1980,22807.154,30.893932,467.12405,13877.161,2639.541,5.9570003
311,10287,1981,35516.008,36.078197,478.52786,23529.594,3362.6045,15.811831
311,10287,1982,17115.418,26.91585,765.7384,14604.573,3564.2476,0
311,10287,1983,17557.75,14.17389,638.5235,12571.178,3089.2505,0
311,10287,1984,21776.893,15.341134,1004.0342,11632.821,2685.468,0
311,10287,1985,19918,15.341134,775.88507,10387.429,2341.0352,0
311,10296,1979,127963.4,53.979568,1063.9728,72164.797,14859.53,18.476896
311,10296,1980,133507.31,41.0508,1722.4231,89595.063,14224.949,0
311,10296,1981,120981.89,56.180271,1463.142,67878.5,13359.838,10.09497
311,10296,1982,152096.77,56.180271,2409.4365,99930.133,13213.574,13.491453
311,10296,1983,121181.05,67.766777,135.75906,108630.63,14122.764,32.759769
311,10296,1985,88138,67.766777,3973.1624,64514.094,12636.813,4.3499999
311,10296,1986,82503.18,55.553947,1343.4698,67918.172,11476.08,.8335219
311,10296,1987,60598.988,37.21283,533.66504,49934.602,10840.694,10.870196
311,10296,1988,63495.633,55.276974,2222.0522,51846.891,10046.13,0
311,10296,1989,74785.047,46.638489,3371.4138,60737.41,9765.4229,16.386353
311,10296,1990,87654.57,51.638489,2844.4619,74100.781,9984.3428,13.348568
311,10296,1991,24681.523,51.851318,722.41559,19905.473,9278.6367,0
311,10296,1992,88629.195,53.351318,1199.9686,62646.758,8129.7124,0
311,10296,1993,87874.805,47.276974,482.53955,73583.156,7143.189,0
311,10296,1994,79238.594,52.96867,2221.8821,53537.188,6293.1592,0
311,10296,1995,74462.313,53.431499,1680.5295,51294.949,6428.3018,16.410547
311,10296,1996,75662.57,32.425659,205.88924,50476.254,7422.3228,22.302107
311,10359,1979,23083.643,14.21283,327.04602,18015.242,181.30811,0
311,10359,1980,22287.152,21.638487,1347.6165,18215.041,163.17729,0
311,10359,1981,27405.715,16.006554,1088.6982,18463.926,1403.8317,24.460888
311,10359,1982,26762.609,25.064146,1490.1294,22633.121,2336.709,0
311,10359,1983,21287.057,23.655277,840.48639,18263.467,2103.0381,0
311,10359,1984,15411.774,18.536358,634.90503,13150.887,1892.7344,0
311,10359,1985,14676.629,10.404059,398.88507,11163.766,1703.4609,0
311,10359,1986,13802.128,19.584682,665.44464,12657.196,1533.1149,0
311,10368,1979,1358049.4,315.04672,27054.107,1011673.6,295875.63,208.228
311,10368,1980,1127844.8,342.3237,34368.621,842099.81,308342.25,755.81567
311,10458,1979,40707.141,22.364218,764.83044,26805.475,13739.341,.67649966
311,10458,1980,50198.586,28.269901,913.67554,32996.059,12429.808,3.0112238
311,10458,1981,27871.928,18.324696,967.44366,26543.309,11294.82,0
311,10458,1982,21462.752,20.5254,1353.8418,18398.951,10140.939,0
311,10512,1979,2687842.3,748.62823,39018.496,1101205.1,1325438.6,677.39496
311,10512,1980,2478474.5,594.52222,38596.16,892054.19,1322191.3,1871.3042
311,10512,1981,2578877.5,550.88513,47277.117,953296.5,1129292,-5014.9116
311,10512,1982,1752003.3,604.93488,38492.988,592938.75,953310,603.58868
311,10512,1983,1549251.6,522.51544,22882.041,676742.38,903060.75,334.70789
311,10512,1984,2034448.5,433.07651,24011.221,856252.19,839680.25,111.09225
311,10512,1985,1605456.1,435.78891,32005.082,716569.94,811022.38,825.54999
311,10512,1986,2088953.3,380.4046,34533.109,1164692,793198.25,399.40637
311,10512,1987,2354669.5,477.76324,33930.68,1440236.3,760210.38,440.5177
311,10512,1988,3251352.5,392.28546,24557.969,1118233.8,757745.19,1043.4614
311,10512,1989,3722670.5,640.93073,9059.8809,2037700.8,705034.31,-76.208717
311,10512,1990,4475790,737.30603,47503.109,2255996.3,771638.81,2768.1711
311,10512,1991,5576034,767.36462,72669.109,2901084.3,868653.69,937.30139
311,10512,1992,7386401.5,831.89087,58423.328,3410887.3,1166685.8,6609.5435
311,10512,1993,9431539,1001.5609,94505.242,4920456.5,1635613.9,5536.5396
311,10512,1994,11131509,1042.277,98886.195,6168602,1971505.8,4771.9424
311,10512,1995,12007170,1083.3861,125499.88,5024620.5,2147250.8,3069.5579
311,10512,1996,10776768,1064.6787,154174.48,4768775.5,2701434.5,12243.325
311,10566,1979,44359.965,36.078197,957.72443,23433.377,1611.1411,15.24206
311,10566,1980,36875.742,28.693228,1416.1963,20861.029,2316.4802,5.5883784
311,10566,1981,40211.324,28.693228,1209.9485,22505.584,2195.5479,0
311,10566,1982,37923.379,23.022039,843.8161,24233.311,3416.2737,30.025032
311,10566,1983,53443.809,30.386663,2052.1267,39356.191,4433.8081,2.4103026
311,10566,1984,52213.266,29.476086,1744.6447,36276.297,4392.2871,7.0402675
311,10566,1985,23494.428,14.311276,615.12598,19618.998,4209.4219,0
311,10566,1986,37203.238,29.442394,2011.3936,32099.527,4344.2285,11.478354
311,10566,1987,34258.02,25.425659,623.69684,29493.986,4328.2031,0
311,10566,1988,18903.098,21.425659,433.10544,15353.166,4040.1667,3.9328997
311,10566,1989,19481.963,18.113033,467.18228,14478.92,4757.5654,19.659744
311,10566,1990,26509.436,18.21283,684.22974,21149.93,4852.0615,0
311,10566,1991,29513.584,19.107553,1208.6166,23710.715,4259.1211,2.1145325
311,10566,1992,15152.442,18.46283,320.83386,12619.82,3752.8726,0
311,10602,1979,63048.34,25.543756,447.1246,29178.762,5758.1304,4.5240917
311,10602,1980,46460.898,25.568245,1570.6957,29904.045,5376.4126,0
311,10602,1981,50868.426,25.568245,895.58038,23910.871,4886.0327,.98831868
311,10602,1982,33072.211,37.174847,1615.4479,18675.477,4437.9727,0
311,10602,1983,39118.035,28.772272,640.76184,38738.098,4077.3062,1.661648
311,10602,1984,32858.801,30.766792,764.74457,26500.957,3789.7102,.95417547
311,10602,1985,32825,29.769531,565.10077,23985.932,3451.1609,0
311,10602,1986,30304.428,23.361479,1113.3464,20982.863,3875.9104,14.613901
